Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,2D boundary of,achieves_planned_objective,adjacent to,alternative term,antisymmetric property,bearer of,BFO CLIF specification label,BFO OWL specification label,bound_to,concretizes,contains process,Contributor,Coverage,Creator,curator note,Date,definition,definition source,denotes,derives from,derives into,Description,disposition of,editor note,editor preferred term~editor preferred label,elucidation,example of usage,expand assertion to,expand expression to,FGED alternative term,first order logic expression,Format,function of,has 2D boundary,has associated axiom(fol),has associated axiom(nl),has axiom label,has category label,has coordinate unit label,has curation status,has disposition,has disposition to bind,has function,has grain,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has measurement datum,has measurement unit label,has measurement value,has member,has obsolescence reason,has organization member,has part,has participant,has performer,has quality,has role,has specified numeric value,has specified value,has time stamp,has value specification,has x coordinate value,has y coordinate value,has z coordinate value,has_feature_value,has_specified_input,has_specified_output,has_supplier,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#minQualifiedCardinality,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/page,IEDB alternative term,immediately preceded by,immediately precedes,imported from,in branch,inheres in,is about,is allocated id range,is concretized as,is denotator type,is duration of,is grain of,is member of organization,is quality measured as,is quality measurement of,is quality specification of,is_manufactured_by,is_proxy_for,is_specified_input_of,is_specified_output_of,is_supported_by_data,ISA alternative term,label,Language,located in,location of,member of,mentions,NIAID GSCID-BRC alternative term,objective_achieved_by,OBO foundry unique label,obsolete_describes,obsolete_has_function,obsolete_has_quality,obsolete_has_role,obsolete_is_concretization_of,obsolete_is_concretized_as,obsolete_is_described_by,obsolete_is_realized_by,obsolete_materially denotes,obsolete_realizes,obsolete_represents,obsolete_results_from,obsolete_specifically denotes,obsoleted_has_specified_input_information,obsoleted_has_specified_output_information,obsoleted_is_device_for,obsoleted_is_reagent_in,obsoleted_is_specified_information_intput_of,obsoleted_is_specified_information_output_of,obsoleted_utilizes_device,obsoleted_utilizes_reagent,occurs in,ontology term requester,part of,participates in,preceded by,precedes,process is result of,provides_service_consumer_with,Publisher,quality is specified as,quality of,realized in,realizes,Relation,Resource Identifier,Resource Type,retired from use as of,Rights Management,role of,shorthand,Source,specifies value of,starts,Subject and Keywords,supplies,surrounded by,temporal interpretation,temporal relation,term editor,term replaced by,term tracker item,Title
http://purl.obolibrary.org/obo/OBI_0200036,Benjamini and Hochberg false discovery rate correction method,,A data transformation process in which the Benjamini and Hochberg method sequential p-value procedure  is applied with the aim of correcting false discovery rate,FALSE,,,http://purl.obolibrary.org/obo/OBI_0200163,,http://purl.obolibrary.org/obo/OBI_0000791,,,,,,,,,,,,,,,A data transformation process in which the Benjamini and Hochberg method sequential p-value procedure  is applied with the aim of correcting false discovery rate,Helen Parkinson,,,,,,"2011-03-31: [PRS]. 
specified input and output of dt which were missing",Benjamini and Hochberg false discovery rate correction method,,Statistical significance of the 8 most represented biological processes (GO level 4) among E7 6 month upregulated genes following analysis with DAVID software; Benjamini-Hochberg FDR (false discovery rate),,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0000175,http://purl.obolibrary.org/obo/OBI_0000662|http://purl.obolibrary.org/obo/OBI_0001442,,,OBI:0200036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benjamini and Hochberg false discovery rate correction method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippe Rocca-Serra|Helen Parkinson,,,
http://purl.obolibrary.org/obo/OBI_1110161,ELISA measuring epitope specific interleukin-1 beta production by T cells,IL-1b release|ELISA,An assay of epitope specific interleukin-1 beta production by T cells that uses an ELISA.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001449,,,,,,,,,,,,,,,,,An assay of epitope specific interleukin-1 beta production by T cells that uses an ELISA.,IEDB,,,,,,,ELISA measuring epitope specific interleukin-1 beta production by T cells,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:1110161,,,,,,,,,,,,IL-1b release|ELISA,,,,,,,,,,,,,,,,,,,,,,ELISA measuring epitope specific interleukin-1 beta production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PERSON:Randi Vita, Jason Greenbaum, Bjoern Peters",,,
http://purl.obolibrary.org/obo/OBI_0001093,microtome knife sharpener,,A device that is used to sharpen knives used in microtomy.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000968,,,,,,,,,,,,,,,,,A device that is used to sharpen knives used in microtomy.,PERSON: Erik Segerdell,,,,,,,microtome knife sharpener,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,http://purl.obolibrary.org/obo/OBI_0000379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microtome knife sharpener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Erik Segerdell,,,
http://purl.obolibrary.org/obo/NCBITaxon_9606,Homo sapiens,human being|man|human,,FALSE,,,http://purl.obolibrary.org/obo/NCBITaxon_314146,,,,human being|man|human,,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:9606,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001082,protein separation apparatus,,A device that is used for the separation of proteins.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000932,,,,,,,,,,,,,,,,,A device that is used for the separation of proteins.,PERSON: Erik Segerdell,,,,,,,protein separation apparatus,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,http://purl.obolibrary.org/obo/OBI_0000372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,protein separation apparatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Erik Segerdell,,,
http://purl.obolibrary.org/obo/OBI_0002003,MiSeq,Illumina MiSeq,"A DNA sequencer which is manufactured by the Illumina corporation. Built upon sequencing by synthesis technology, the machine provides an end-to-end solution (cluster generation, amplification, sequencing, and data analysis) in a single machine.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0400103,,,,Illumina MiSeq,,,,,,,,,,,,,"A DNA sequencer which is manufactured by the Illumina corporation. Built upon sequencing by synthesis technology, the machine provides an end-to-end solution (cluster generation, amplification, sequencing, and data analysis) in a single machine.",http://res.illumina.com/documents/products/datasheets/datasheet_miseq.pdf,,,,,,,MiSeq,,"Rutvisuttinunt W, Chinnawirotpisan P, Simasathien S, Shrestha SK, Yoon IK, Klungthong C, Fernandez S. Simultaneous and complete genome sequencing of influenza A and B with high coverage by Illumina MiSeq Platform. J Virol Methods. 2013 Nov;193(2):394-404. [PMID:23856301]",,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0002003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENCODE project,,,,,,,,"PERSON: Venkat Malladi, Chris Stoeckert, Jie Zheng",,,
http://purl.obolibrary.org/obo/GO_0002514,B cell tolerance induction,,A process involving any mechanism for tolerance induction in B cells.,FALSE,,,http://purl.obolibrary.org/obo/GO_0002507,,,,,,,,,,,,,,,,,A process involving any mechanism for tolerance induction in B cells.,,,,,,,,B cell tolerance induction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0002514,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,B cell tolerance induction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_160,Treponema pallidum,,,FALSE,,,http://purl.obolibrary.org/obo/NCBITaxon_2,,,,,,,,,,,,,,,,,,,,,,,,,Treponema pallidum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:160,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,Treponema pallidum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000345,mass analyzer,,A Mass analyzer is a device that separates ions according to their mass-to-charge ratio. All mass spectrometers are based on dynamics of charged particles in electric and magnetic fields in vacuum where the two laws of Lorentz force law and Newton's second law of motion apply.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000832|http://purl.obolibrary.org/obo/OBI_0000932,,,,,,,,,,,,,,,,,A Mass analyzer is a device that separates ions according to their mass-to-charge ratio. All mass spectrometers are based on dynamics of charged particles in electric and magnetic fields in vacuum where the two laws of Lorentz force law and Newton's second law of motion apply.,http://en.wikipedia.org/wiki/Mass_spectrometry#Mass_analyzer,,,,,,,mass analyzer,,The mass analyzer of the Voyager-DE(tm) STR Biospectrometry Workstation,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,http://purl.obolibrary.org/obo/OBI_0000453|http://purl.obolibrary.org/obo/OBI_0000372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mass analyzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Gibson|PERSON: Daniel Schober,,,
http://purl.obolibrary.org/obo/OBI_0001280,biological activity assay measuring epitope specific interleukin-16 production by T cells,IL-16 release|biological activity,A T cell epitope specific cytokine production assay that detects interleukin-16 production by T cells.,FALSE,,,http://purl.obolibrary.org/obo/OBI_1110129,,,,,,,,,,,,,,,,,A T cell epitope specific cytokine production assay that detects interleukin-16 production by T cells.,IEDB,,,,,,,biological activity assay measuring epitope specific interleukin-16 production by T cells,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001280,,,,,,,,,,,,IL-16 release|biological activity,,,,,,,,,,,,,,,,,,,,,,biological activity assay measuring epitope specific interleukin-16 production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PERSON:Randi Vita, Jason Greenbaum, Bjoern Peters",,,
http://purl.obolibrary.org/obo/OBI_0200083,survival analysis objective,survival analysis,A data transformation objective which has the data transformation aims to model time to event data (where events are e.g. death and or disease recurrence); the purpose of survival analysis is to model the underlying distribution of event times and to assess the dependence of the event time on other explanatory variables,FALSE,,,http://purl.obolibrary.org/obo/OBI_0200166,,,,survival analysis,,,,,,,,,,,,,A data transformation objective which has the data transformation aims to model time to event data (where events are e.g. death and or disease recurrence); the purpose of survival analysis is to model the underlying distribution of event times and to assess the dependence of the event time on other explanatory variables,http://en.wikipedia.org/wiki/Survival_analysis,,,,,,,survival analysis objective,,Kaplan meier data transformation,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0200083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survival analysis objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: James Malone|PERSON: Tina Boussard,,,
http://purl.obolibrary.org/obo/OBI_0200094,logarithmic transformation,,A logarithmic transformation is a data transformation consisting in the application of the logarithm function with a given base a (where a>0 and a is not equal to 1) to a (one dimensional) positive real number input. The logarithm function with base a can be defined as the inverse of the exponential function with the same base. See e.g. http://en.wikipedia.org/wiki/Logarithm.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0200169,,http://purl.obolibrary.org/obo/OBI_0200167,,,,,,,,,,,,,,,A logarithmic transformation is a data transformation consisting in the application of the logarithm function with a given base a (where a>0 and a is not equal to 1) to a (one dimensional) positive real number input. The logarithm function with base a can be defined as the inverse of the exponential function with the same base. See e.g. http://en.wikipedia.org/wiki/Logarithm.,WEB: http://en.wikipedia.org/wiki/Logarithm,,,,,,,logarithmic transformation,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0200094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,logarithmic transformation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elisabetta Manduchi,,,
http://purl.obolibrary.org/obo/OBI_0000705,Edman degradation,,A sequencing assay in which the amino acid sequence of input peptides or proteins is determined by iteratively cleaving of the amino-terminal (N-terminal) residue without disrupting the peptide bonds and identifying it by e.g. chromatography or electropheresis.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0600047,,,,,,,,,,,,,,,,,A sequencing assay in which the amino acid sequence of input peptides or proteins is determined by iteratively cleaving of the amino-terminal (N-terminal) residue without disrupting the peptide bonds and identifying it by e.g. chromatography or electropheresis.,IEDB,,,,,,,Edman degradation,,Determination of the amino acid sequence of a peptide eluted from HLA-DRB1*04:01 to be VYPEVTVYPAKT.,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edman degradation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IEDB,,,
http://purl.obolibrary.org/obo/OBI_0000381,liquid filter function,,"A liquid filter function is a filter function which prevents the flow of solid objects, defined by specific qualities, in a liquid-solid mixture",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000378,,,,,,,,,,,,,,,,,"A liquid filter function is a filter function which prevents the flow of solid objects, defined by specific qualities, in a liquid-solid mixture",,,,,,,,liquid filter function,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liquid filter function,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Gibson,,,
http://purl.obolibrary.org/obo/OBI_0000392,information processor function,data processor function,"An information processor function is a function that converts information from one form to another, by a lossless process or an extraction process.",FALSE,,,http://purl.obolibrary.org/obo/BFO_0000034,,,,data processor function,,,,,,,,,,,,,"An information processor function is a function that converts information from one form to another, by a lossless process or an extraction process.",,,,,,,,information processor function,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0000453|http://purl.obolibrary.org/obo/OBI_0000455,,,,,,,,,,,,,,,,,OBI:0000392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,information processor function,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Gibson,,,
http://purl.obolibrary.org/obo/OBI_0001449,biological activity assay measuring epitope specific interleukin-1 beta production by T cells,IL-1b release|biological activity,A T cell epitope specific cytokine production assay that detects interleukin-1 beta production by T cells.,FALSE,,,http://purl.obolibrary.org/obo/OBI_1110129,,,,,,,,,,,,,,,,,A T cell epitope specific cytokine production assay that detects interleukin-1 beta production by T cells.,IEDB,,,,,,,biological activity assay measuring epitope specific interleukin-1 beta production by T cells,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001449,,,,,,,,,,,,IL-1b release|biological activity,,,,,,,,,,,,,,,,,,,,,,biological activity assay measuring epitope specific interleukin-1 beta production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PERSON:Randi Vita, Jason Greenbaum, Bjoern Peters",,,
http://purl.obolibrary.org/obo/OBI_0000059,gamma counter,,A processed material which measures gamma radiation,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000832,,,,,,,,,,,,,,,,,A processed material which measures gamma radiation,http://en.wikipedia.org/wiki/Gamma_counter,,,,,,,gamma counter,,A Geiger counter,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,http://purl.obolibrary.org/obo/OBI_0000453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma counter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Gibson,,,
http://purl.obolibrary.org/obo/OBI_0000323,obsolete_peritoneum,,is the serous membrane that forms the lining of the abdominal cavity,TRUE,,,http://www.geneontology.org/formats/oboInOwl#ObsoleteClass,,,,,,,,,,,,,,,,,is the serous membrane that forms the lining of the abdominal cavity,,,,,,,"BP: should be imported in the future, but I need it now to demonstrate how to define intraperitoneal injection",peritoneum,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000002,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000228,,,,,,,,,,,,,,,,,,,OBI:0000323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,obsolete_peritoneum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001787,cytometric bead array assay measuring epitope specific vascular endothelial growth factor production by T cells,VEGF release|cytometric bead array,An assay of epitope specific vascular endothelial growth factor production by T cells that uses a cytometric bead array assay.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001570,,,,,,,,,,,,,,,,,An assay of epitope specific vascular endothelial growth factor production by T cells that uses a cytometric bead array assay.,IEDB,,,,,,,cytometric bead array assay measuring epitope specific vascular endothelial growth factor production by T cells,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001787,,,,,,,,,,,,VEGF release|cytometric bead array,,,,,,,,,,,,,,,,,,,,,,cytometric bead array assay measuring epitope specific vascular endothelial growth factor production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IEDB,,,
http://purl.obolibrary.org/obo/OBI_0001798,intracellular cytokine staining assay measuring epitope specific interleukin-9 production by T cells,IL-9 release|ICS,An assay of epitope specific interleukin-9 production by T cells that uses an intracellular cytokine staining assay.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001253,,,,,,,,,,,,,,,,,An assay of epitope specific interleukin-9 production by T cells that uses an intracellular cytokine staining assay.,IEDB,,,,,,,intracellular cytokine staining assay measuring epitope specific interleukin-9 production by T cells,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001798,,,,,,,,,,,,IL-9 release|ICS,,,,,,,,,,,,,,,,,,,,,,intracellular cytokine staining assay measuring epitope specific interleukin-9 production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IEDB,,,
http://purl.obolibrary.org/obo/UBERON_0000956,cerebral cortex,,"The thin layer of gray matter on the surface of the cerebral hemisphere that develops from the telencephalon. It consists of the neocortex (6 layered cortex or isocortex), the hippocampal formation and the olfactory cortex.",FALSE,,,http://purl.obolibrary.org/obo/UBERON_0000477,,,,,,,,,,,,,,,,,"The thin layer of gray matter on the surface of the cerebral hemisphere that develops from the telencephalon. It consists of the neocortex (6 layered cortex or isocortex), the hippocampal formation and the olfactory cortex.",,,,,,,,cerebral cortex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UBERON:0000956,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/uberon.owl,,,,,,,,,,,,,,,,,,,cerebral cortex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001496,intracellular cytokine staining assay measuring epitope specific interleukin-22 production by T cells,IL-22 release|ICS,An assay of epitope specific interleukin-22 production by T cells that uses an intracellular cytokine staining assay.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001217,,,,,,,,,,,,,,,,,An assay of epitope specific interleukin-22 production by T cells that uses an intracellular cytokine staining assay.,IEDB,,,,,,,intracellular cytokine staining assay measuring epitope specific interleukin-22 production by T cells,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001496,,,,,,,,,,,,IL-22 release|ICS,,,,,,,,,,,,,,,,,,,,,,intracellular cytokine staining assay measuring epitope specific interleukin-22 production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IEDB,,,
http://purl.obolibrary.org/obo/OBI_0600003,performing a clinical assessment,clinical diagnosis,"a protocol application during which a series of tests are made of a patient  leading to determination of disease state, or condition.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000070,,http://purl.obolibrary.org/obo/OBI_0000441,,clinical diagnosis,,,,,,,,,,,(maybe CIO),,"a protocol application during which a series of tests are made of a patient  leading to determination of disease state, or condition.",OBI branch derived,,,,,,,performing a clinical assessment,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0000988,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0000075,,,OBI:0600003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,performing a clinical assessment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PlanAndPlannedProcess Branch,,,
http://purl.obolibrary.org/obo/OBI_0600014,material component separation,,a material processing in which components of an input material become segregated in space,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000094,,,,,,,,,,,,,,,,,a material processing in which components of an input material become segregated in space,IEDB,,,,,,,material component separation,,"Using a cell sorter to separate a mixture of T cells into two fractions; one with surface receptor CD8 and the other lacking the receptor, or purification",,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/BFO_0000040,http://purl.obolibrary.org/obo/BFO_0000040,,,OBI:0600014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,material component separation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bjoern Peters,,,
http://purl.obolibrary.org/obo/OBI_0600025,substance detection,,any protocol which results in the detection of a specified substance,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000070,,http://purl.obolibrary.org/obo/OBI_0000441,,,,,,,,,,,,,,,any protocol which results in the detection of a specified substance,OBI branch derived,,,,,,,substance detection,,the detection of phycoerytherin by means of flow cytometry,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/BFO_0000040,http://purl.obolibrary.org/obo/IAO_0000109,,,OBI:0600025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,substance detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Kevin Clancy,,,
