Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves_objective,achieves_planned_objective,adjacent_to,age_at_time_of_sampling,agent_in,alternative term,antibody_produced_by,antisymmetric property,author_of,bearer_of,construct_backbone,contact_email,contained_in,contains,contributor,creator,curator note,database_cross_reference,date/time,definition,definition,definition source,DeprecatedProperty,derived_into,derives from (ro),derives_from_cell_line,derives_from_material_anatomical_entity,derives_from_organism,derives_from_organism_or_virus,derives_from_specimen,description,develops into,editor note,editor preferred term,example of usage,expand assertion to,expand expression to,expressed_in_organism,expresses_construct,first order logic expression,first_name,funded_by,funds,gene_cross_reactivity,has curation status,has grain,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has input,has obsolescence reason,has output,has_accession_number,has_affected_gene_entrez_id,has_affiliation,has_agent,has_alternative_id,has_antibody_registry_ID,has_antibody_target,has_application_toward,has_author,has_bacterial_host_strain,has_biosafety_level,has_CAS_number,has_catalog_number,has_clone_ID,has_co-developed_line,has_conjugate,has_contact,has_derived_specimen,has_diagnosis,has_diagnosis_description,has_director,has_documentation,has_eligibility_requirment,has_end_date,has_entrez_gene_id,has_expertise,has_format,has_function,has_gene_symbol,has_geographic_restriction,has_immunogenic_material,has_improper_part,has_InChI_key,has_infectious_history,has_input_type,has_insert_size,has_integral_part,has_inventory_number,has_IUPAC_name,has_lot_number,has_mammalian_phenotype,has_manufacturer,has_molecular_weight,has_narrow_synonym,has_obo_namespace,has_organization_member,has_output_type,has_parental_strain_name,has_part,has_participant,has_pathological_stage,has_phase,has_phenotype,has_phenotype_anatomical_entity,has_phenotype_annotation,has_phenotype_biological_process,has_phenotype_quality,has_phenotypic_sex,has_PI,has_potency,has_preparation_technique,has_producer_cell_type,has_producer_strain,has_proper_part,has_PubChem_CID,has_PubMed_ID,has_purity_grade,has_related_synonym,has_relationship_to_proband,has_residency_requirement,has_restriction,has_role,has_selectable_marker,has_sequence,has_sequence_alteration,has_software_license,has_source,has_specified_input,has_specified_output,has_start_date,has_study_population,has_tag,has_topic,has_uniPROT_ID,has_url,has_viability,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://eagle-i.org/ont/app/1.0/inPropertyGroup,http://eagle-i.org/ont/app/1.0/preferredDefinition,http://eagle-i.org/ont/app/1.0/preferredLabel,http://purl.obolibrary.org/obo/ERO_0002026,http://purl.obolibrary.org/obo/RO_0001900,http://purl.org/net/OCRe/statistics.owl#curator,http://purl.org/net/OCRe/study_protocol.owl#develop_comment,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty,http://www.geneontology.org/formats/oboInOwl#replacedBy,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#bottomObjectProperty,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2002/07/owl#topObjectProperty,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,http://www.w3.org/2004/02/skos/core#notation,human_study_performed_by,implements,imported from,improper_part_of,in branch,in_subset,infects_target_organism,inheres in,integral_part_of,is denotator type,is_contact_for,is_director_of,is_encoded_in,is_manufactured_by,is_matching_specimen,is_member_of_organization,is_member_of_resource_collection,is_performed_by,is_PI_of,is_realized_by,is_specified_output_of,lab_data_format,lab_delivery_address,last_name,library_count,located_in,location of,mailing_address,matching_specimen,member of,model_number,model_of,objective_achieved_by,objective_achieved_by_operation,OBO foundry unique label,obsolete_is_member_of_family,obsolete_production_funded_by,obsolete_relationship_to_proband,occurs_in,operating_system,organism_generated_from_construct,originates_from_country,output_of,part_of,participates in,participates_in_human_study,performs,performs_human_study,phone_number,preceded_by,precedes,produced_by,produces,proper_part_of,provides_access_to,provides_service,realizes,realizes_protocol,recognizes_protein_uniprot_ID,recognizes_species,related_biological_specimen,related_cell_line,related_immunotechnique,related_research_project,related_technique,related_viral_construct,related_virus,relationship,role_of,scope note,service_provided_by,species_non_reactivity,specifies_the_use_of,target_modification,target_subregion,term editor,term replaced by,title,title (dce),transformation_of,transformed_into,used_by,used_to_generate_organism,used_to_study,uses,uses_software,version
http://purl.obolibrary.org/obo/ERO_0100107,part-of-speech tagging objective,grammatical tagging objective|word category disambiguation objective|POS tagging objective,"an objective to identify and tag terms with information concerning their part-of-speech (e.g. noun, verb, adjective, etc)",false,,,http://purl.obolibrary.org/obo/ERO_0100106,,,,,,grammatical tagging objective|word category disambiguation objective|POS tagging objective,,,,,,,,,,,,,,"an objective to identify and tag terms with information concerning their part-of-speech (e.g. noun, verb, adjective, etc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0100107,,,,,,,,,,,,,,,,,part-of-speech tagging objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://en.wikipedia.org/wiki/Part-of-speech_tagging,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000936,MRI display system,,An instrument that uses a projection system for presenting visual stimulation in an MRI machine.,false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,An instrument that uses a projection system for presenting visual stimulation in an MRI machine.,,http://www.neurospec.com/?p=prodresearch_acqdiag_avotec,,,,,,,,,,,,,Glucose uptake can be displayed in an MRI display system.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000936,,,,,,,,,,,,,,,,,MRI display system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001660,shotgun proteomics,,A protein assay used for identifying proteins in complex mixtures by a combination of high performance liquid chromatography and mass spectrometry.,false,,,http://purl.obolibrary.org/obo/ERO_0001284,,,,,,,,,,,,,,,,,,,,A protein assay used for identifying proteins in complex mixtures by a combination of high performance liquid chromatography and mass spectrometry.,,http://en.wikipedia.org/wiki/Shotgun_proteomics,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001660,,,,,,,,,,,,,,,,,shotgun proteomics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Scott Hoffmann,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_80379,Capsicum chinense,Capsicum chinense Jacq.|rocotillo|Scotch bonnet|bonnet pepper|habanero,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_4071,,,,,,Capsicum chinense Jacq.|rocotillo|Scotch bonnet|bonnet pepper|habanero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:80379,,,,,,,,,,,,,,,,,Capsicum chinense,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000983,scanning camera,,"An instrument designed for applications in the life sciences, in particular, it has been engineered to create high-quality images of 2-D Fluorescence Difference Gel Electrophoresis (DIGE) gels.",false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,"An instrument designed for applications in the life sciences, in particular, it has been engineered to create high-quality images of 2-D Fluorescence Difference Gel Electrophoresis (DIGE) gels.",,http://www.gelifesciences.com/aptrix/upp01077.nsf/Content/2d_electrophoresis~scanners~ettan_dige_imager?OpenDocument&parentid=63005642&moduleid=166483,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000983,,,,,,,,,,,,,,,,,scanning camera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0400060,ion laser,,An ion laser is a gas laser which uses an ionized gas as its lasing medium.,false,,,http://purl.obolibrary.org/obo/OBI_0400047,,,,,,,,,,,,,,,,,,,,An ion laser is a gas laser which uses an ionized gas as its lasing medium.,,http://en.wikipedia.org/wiki/Ion_laser|John Quinn,,,,,,,,,,,,ion laser,2 Watt Lexel 88 Argon Ion laser,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0400060,,,,,,,,,,,,,,,,,ion laser,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Schober,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001311,material storage,,A technique that provides storage of a material.,false,,,http://purl.obolibrary.org/obo/ERO_0000007,,,,,,,,,,,,,,,,,,,,A technique that provides storage of a material.,,PERSON: Nicole Vasilevsky,,,,,,,,,,,,,Storage of cell lines in liquid nitrogen.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001311,,,,,,,,,,,,,,,,,material storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001322,visual observation method,,An observational method where observations are made visually.,false,,,http://purl.obolibrary.org/obo/ERO_0001317,,,,,,,,,,,,,,,,,,,,An observational method where observations are made visually.,,PERSON: Nicole Vasilevsky,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001322,,,,,,,,,,,,,,,,,visual observation method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0400013,band pass filter,,A band pass filter is an optical filter that passes wavelengths of light within a certain range and rejects (attenuates) frequencies outside that range. The passed wavelengths are indicated in the specifications of the filter and its name. A 480/20 band-pass filter pass light with at wavelengths of 460 to 500 nm and attenuates all others.,false,,,http://purl.obolibrary.org/obo/OBI_0400079,,,,,,,,,,,,,,,,,,,,A band pass filter is an optical filter that passes wavelengths of light within a certain range and rejects (attenuates) frequencies outside that range. The passed wavelengths are indicated in the specifications of the filter and its name. A 480/20 band-pass filter pass light with at wavelengths of 460 to 500 nm and attenuates all others.,,http://en.wikipedia.org/wiki/Band_pass_filter,,,,,,,,,,,,band pass filter,"530/30 BP filter, 585/42 BP filter",,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0400013,,,,,,,,,,,,,,,,,band pass filter,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Person:John Quinn,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001046,bioreactor,,A device or system that supports a biologically active environment. ALAN SAYS NOT AN INSTRUMENT,false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,A device or system that supports a biologically active environment. ALAN SAYS NOT AN INSTRUMENT,,http://en.wikipedia.org/wiki/Bioreactor,,,,,,,,,,,,bioreactor,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0000379|http://purl.obolibrary.org/obo/OBI_0000401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001046,,,,,,,,,,,,,,,,,bioreactor,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Erik Segerdell,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0100019,metadata search and retrieval objective,resource metadata search and retrieval objective,,false,,,http://purl.obolibrary.org/obo/ERO_0100017,,,,,,resource metadata search and retrieval objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0100019,,,,,,,,,,,,,,,,,metadata search and retrieval objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_81056,Wolfiporia cocos,Poria cocos,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_4751,,,,,,Poria cocos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:81056,,,,,,,,,,,,,,,,,Wolfiporia cocos,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001093,microtome knife sharpener,,A device that is used to sharpen knives used in microtomy.,false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,A device that is used to sharpen knives used in microtomy.,,PERSON: Erik Segerdell,,,,,,,,,,,,microtome knife sharpener,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0000379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001093,,,,,,,,,,,,,,,,,microtome knife sharpener,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Erik Segerdell,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_9606,Homo sapiens,man|human,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_9443,,,,,,man|human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:9606,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#Phase_2,Phase 2,,"A Phase ll trial assesses therapeutic benefit (usually involving a few hundred people, usually with controls, but not always) [Glossary of Terms in The Cochrane Collaboration]",false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100038,,,,,,,,,,,,,,,,,,,,"A Phase ll trial assesses therapeutic benefit (usually involving a few hundred people, usually with controls, but not always) [Glossary of Terms in The Cochrane Collaboration]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simona,,,,,,,,,,Phase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001082,protein separation apparatus,,A device that is used for the separation of proteins.,false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,A device that is used for the separation of proteins.,,PERSON: Erik Segerdell,,,,,,,,,,,,protein separation apparatus,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0000372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001082,,,,,,,,,,,,,,,,,protein separation apparatus,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Erik Segerdell,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000610,Raman confocal microscope,Raman microscope,"A confocal microscope that consists of of an optical microscope, an excitation laser, a monochromator, and a sensitive detector (such as a charge-coupled device or photomultiplier tube), has high spatial resolution, and relies on inelastic scattering, or Raman scattering, of monochromatic light.",false,,,http://purl.obolibrary.org/obo/OBI_0001079,,,,,,Raman microscope,,,,,,,,,,,,,,"A confocal microscope that consists of of an optical microscope, an excitation laser, a monochromator, and a sensitive detector (such as a charge-coupled device or photomultiplier tube), has high spatial resolution, and relies on inelastic scattering, or Raman scattering, of monochromatic light.",,http://en.wikipedia.org/wiki/Raman_spectroscopy,,,,,,,,,,,,Raman confocal microscope,Used to image biological samples.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000610,,,,,,,,,,,,,,,,,Raman confocal microscope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:  Melanie Wilson,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000621,prokaryotic expression construct,,An expression construct that contains promoter elements to drive expression of downstream genes in prokaryotic cells or prokaryote-derived in vitro expression systems.|Placeholder for class to be imported from the Reagent Ontology (ReO).,false,,,http://purl.obolibrary.org/obo/ERO_0000431,,,,,,,,,,,,,,,,,,,,An expression construct that contains promoter elements to drive expression of downstream genes in prokaryotic cells or prokaryote-derived in vitro expression systems.,,PERSON: Matthew Brush,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000621,,,,,,,,,,,,,,,Placeholder for class to be imported from the Reagent Ontology (ReO).,,prokaryotic expression construct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Matthew Brush,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000345,mass analyzer,,A Mass analyzer is a device that separates ions according to their mass-to-charge ratio. All mass spectrometers are based on dynamics of charged particles in electric and magnetic fields in vacuum where the two laws of Lorentz force law and Newton's second law of motion apply.,false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,A Mass analyzer is a device that separates ions according to their mass-to-charge ratio. All mass spectrometers are based on dynamics of charged particles in electric and magnetic fields in vacuum where the two laws of Lorentz force law and Newton's second law of motion apply.,,http://en.wikipedia.org/wiki/Mass_spectrometry#Mass_analyzer,,,,,,,,,,,,mass analyzer,The mass analyzer of the Voyager-DE(tm) STR Biospectrometry Workstation,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000345,,,,,,,,,,,,,,,,,mass analyzer,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Gibson|PERSON: Daniel Schober,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_4202,Sambucus nigra,European elder,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_4201,,,,,,European elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:4202,,,,,,,,,,,,,,,,,Sambucus nigra,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0100341,non-commercial proprietary software license,,,false,,,http://www.ebi.ac.uk/swo/SWO_0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0100341,,,,,,,,,,,,,,,,,non-commercial proprietary software license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0100130,behavioral data analysis objective,behavior analysis objective|psychological analysis objective,objective to analyze data to investigate phenomenon concerning mental processes and/or resulting behavioral activity of an organism or group of organisms,false,,,http://purl.obolibrary.org/obo/ERO_0100376,,,,,,behavior analysis objective|psychological analysis objective,,,,,,,,,,,,,,objective to analyze data to investigate phenomenon concerning mental processes and/or resulting behavioral activity of an organism or group of organisms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0100130,,,,,,,,,,,,,,,,,behavioral data analysis objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000970,motion sensors,,An instrument that senses motion by measuring change in speed or vector of an object or objects in the field of view.,false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,An instrument that senses motion by measuring change in speed or vector of an object or objects in the field of view.,,http://en.wikipedia.org/wiki/Motion_sensor,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000970,,,,,,,,,,,,,,,,,motion sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_197796,Plantago asiatica,Plantago asiatica L.|Asian plantain,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_26867,,,,,,Plantago asiatica L.|Asian plantain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:197796,,,,,,,,,,,,,,,,,Plantago asiatica,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
